Classificacao;Tweet Tratado;Tweet Original
yes;['walter', 'devia', 'lutar', 'sumo', 'poderia', 'se', 'dar', 'bem'];'Walter devia lutar SUMO PODERIA SE DAR BEM'
yes;['o', 'gordao', 'ainda', 'fica', 'rindo', 'consegue', 'ficar', 'pe'];'O gordao ainda fica rindo consegue nem ficar de pe'
yes;['burro'];'burro'
no;['dirigente', 'falou', 'alguma', 'mentira'];'o dirigente falou alguma mentira'
no;['ja', 'ta', 'chato', 'historia', 'walter', 'td', 'ano'];'Ja ta chato essa historia do Walter td ano e isso'
no;['nao', 'importa', 'sao', 'mesmos', 'jogadores'];'Nao importa sao os mesmos jogadores'
yes;['esse', 'sorriso', 'sonata', 'nunca', 'deve', 'ter', 'visto', 'jogado', 'futebol', 'marcelo', 'daniel', 'alves', 'jogam', 'anos', 'times', 'ponta', 'europa', 'ja', 'ganharam', 'ds', 'titulo', 'ja', 'varias', 'vezes', 'selecao', 'mundo', 'vem', 'bosta', 'falar', 'q', 'sao', 'ruins'];'Esse sorriso sonata nunca deve ter visto e nem jogado futebol Marcelo e Daniel Alves jogam a anos em times de ponta da europa ja ganharam ds os titulo ja estiveram varias vezes na selecao do mundo e vem esse bosta falar q eles sao ruins'
no;['reserva', 'desse', 'capaz', 'vir', 'reserva'];'quem e o reserva desse capaz de vir o reserva'
no;['onde', 'viu'];'onde tu viu isso'
no;['vier', 'otimo', 'reforco'];'se vier e um otimo reforco'
no;['se', 'vier', 'sera', 'bom', 'reforco'];'Se vier  sera  um bom reforco'
no;['excelente', 'jogador', 'sera', 'titular', 'lado', 'jo'];'excelente jogador  sera titular ao lado do Jo'
no;['bem', 'vindo', 'faca', 'bom', 'trabalho'];'seja bem vindo que faca um bom trabalho'
no;['boa', 'gosteikkkkkkkkkkkkkkkk'];'BOA GOSTEIKKKKKKKKKKKKKKKK'
yes;['karen', 'vai', 'lavar', 'louca', 'q', 'ta', 'suja'];'Karen vai lavar a louca q ta suja'
no;['e', 'choro', 'continua', 'sendo', 'livre'];'E  CHORO  CONTINUA SENDO LIVRE'
no;['bem', 'vinda', 'maior', 'melhor', 'clube', 'planeta'];'Bem vinda ao maior e melhor clube do planeta'
no;['intao', 'vc', 'nao', 'ganhar', 'nd', 'pk', 'ruim', 'msm'];'Intao se vc nao ganhar nd e pk e ruim msm'
yes;['ta', 'cara', 'peida', 'farofa', 'kkkkkkk'];'Ta com cara de quem peida na farofa kkkkkkk'
no;['esta', 'enganado'];'Esta enganado '
no;['voce', 'desinformado'];'voce esta desinformado'
no;['ele', 'sincero', 'corram', 'atras'];'Ele foi sincero Corram atras'
no;['falou', 'cara', 'nao', 'sai', 'pagina', 'verde'];'Falou o cara que nao sai da pagina verde'
no;['choro', 'livre'];'o choro e livre'
yes;['aprende', 'escrever', 'cavalo'];'aprende a escrever cavalo '
no;['vc', 'chacota', 'bi', 'b', 'mundial', 'kkk'];'vc e chacota bi da b sem mundial kkk'
yes;['mundial', 'bi', 'b', 'lesma', 'verde', 'kkkkk'];'mais um sem mundial bi da b lesma verde  kkkkk'
yes;['nossa', 'anselma', 'bibona', 'invejosa', 'criatividade'];'Nossa Anselma bibona invejosa sem criatividade'
yes;['essa', 'mina', 'cara', 'cavalo'];'Essa mina tem cara de cavalo '
yes;['ricardo', 'cara', 'cavalo', 'potranca'];'Ricardo tem cara de cavalo mas e uma potranca'
no;['o', 'empresario', 'desse', 'rapaz', 'simplesmente', 'magico'];'O empresario desse rapaz e simplesmente magico'
no;['seja', 'feliz'];'Seja feliz'
no;['venda', 'casada'];'Venda casada '
no;['que', 'otima', 'noticia', 'massa', 'atleticana'];'Que otima noticia para a massa atleticana'
no;['deveria', 'ter', 'contratado'];'nem deveria ter contratado'
no;['esse', 'empresario', 'bom'];'Esse tem um empresario bom'
no;['libera', 'rapido', 'antes', 'turcos', 'desistam'];'Libera rapido antes que os turcos desistam'
no;['eis', 'sorte', 'bate', 'porta'];'Eis que a sorte bate a porta '
no;['tem', 'alguem', 'disponivel', 'pra', 'levar', 'aeroporto'];'Tem alguem disponivel pra levar no aeroporto'
yes;['jogando', 'milho', 'sentando', 'sabugo', 'ne', 'maria'];'Jogando o milho e sentando no sabugo ne maria'
no;['a', 'quanto', 'tempo', 'voces', 'nao', 'disputa', 'libertadores'];'A quanto tempo voces nao disputa uma libertadores'
no;['pq', 'precisam', 'trabalhar'];'Pq eles precisam trabalhar '
yes;['guilherme', 'seu', 'idiota'];'GUILHERME SEU IDIOTA'
yes;['lurdinha', 'burra'];'Lurdinha burra'
no;[];'quando foi isso'
yes;['alo', 'vai', 'botar', 'ovos', 'fracast'];'alo sua vai botar ovos suas fracast '
yes;['mierdas'];'MIERDAS'
no;['alguem', 'falou', 'helicoptero'];'Alguem falou em helicoptero'
no;['falou', 'tudo'];'falou tudo'
yes;['time', 'bosta', 'cai', 'gigante', 'nunca', 'kkkk'];'time bosta cai gigante nunca kkkk'
yes;['com', 'contratacoes', 'frangas', 'vao', 'tomar', 'oi'];'Com essas contratacoes as frangas vao tomar no oi'
no;['quem', 'time'];'Quem esse time'
no;['pior', 'cego', 'burro'];'Pior cego e o burro'
no;['se', 'dinheiro', 'fruto', 'corrupcao', 'vc', 'devera', 'ser', 'preso', 'sim'];'Se o seu dinheiro for fruto de corrupcao vc devera ser preso sim '
yes;['sua', 'batata', 'ja', 'esquentou', 'seu', 'bebado', 'e', 'ladrao', 'do', 'povocadeia', 'neles', 'drsergio', 'moro'];'SUA BATATA JA ESQUENTOU SEU BEBADO E LADRAO DO POVOCADEIA NELES DRSERGIO MORO '
yes;['advogado', 'de', 'bandido', 'e', 'bandido', 'igual', 'e', 'tem', 'que', 'ser', 'exterminado'];'ADVOGADO DE BANDIDO E BANDIDO IGUAL E TEM QUE SER EXTERMINADO'
yes;['acho', 'que', 'o', 'aecio', 'nao', 'telefonou', 'para', 'o', 'juizeco', 'hoje', 'ta', 'dando', 'piti', 'de', 'saudades', 'kkkkk'];'ACHO QUE O AECIO NAO TELEFONOU PARA O JUIZECO HOJE TA DANDO PITI DE SAUDADES KKKKK'
yes;['a', 'mamis', 'ja', 'ne', 'mas', 'chamo', 'mulher', 'mamis', 'sabe', 'nada', 'inocente'];'A mamis ja foi ne Mas eu chamo sua mulher  de mamis Sabe nada inocente'
yes;['adianaldo', 'a', 'prega', 'final', 'continua', 'firme', 'forte'];'AdiANALdo  A prega no final continua firme e forte '
yes;['igual', 'mamis', 'uma', 'prega', 'indestrutivel', 'kkkkkkkkkkk'];'Igual a da sua mamis Uma prega indestrutivel  kkkkkkkkkkk'
yes;['ruy', 'vc', 'acreditava', 'japa', 'federal', 'tb', 'ne', 'jumento'];'Ruy vc acreditava no Japa da Federal tb ne Jumento'
yes;['entrou', 'fedidinho', 'junior', 'esse', 'ui', 'proprio', 'gayzisse'];'Entrou no seu fedidinho Junior  Esse ui e proprio da sua gayzisse'
yes;['o', 'dia', 'macho', 'vai', 'chegar', 'aguarde', 'compre', 'lenco', 'pro', 'choro', 'esterco', 'humano'];'O dia do seu macho vai chegar Aguarde compre lenco pro choro Esterco humano'
yes;['alexandre', 'maluco', 'so', 'pode', 'comeu', 'titica', 'crianca'];'Alexandre esta maluco so pode comeu titica quando crianca'
yes;['olha', 'assim', 'ja', 'prendido', 'esquartejado', 'luladrao', 'kd'];'Olha se fosse assim ja tinham prendido e esquartejado o luladrao e kd '
yes;['junior', 'nome', 'marmota', 'atitudes', 'ooooooo', 'sujeitando', 'tapado'];'Junior no nome e marmota nas atitudes Ooooooo sujeitando tapado'
no;['acordem', 'trouxinhas', 'a', 'casa', 'caindo'];'Acordem Trouxinhas A casa esta caindo'
no;['a', 'bixaria', 'coxa', 'ta', 'desespero'];'A bixaria coxa ta no desespero '
no;['bixaria', 'mortadela', 'ta', 'desespero'];'a bixaria da mortadela ta no desespero'
yes;['la', 'vem', 'afeminado', 'peta', 'invadir', 'comentario', 'alheio', 'uiiiiiiii', 'nojentaaaa'];'La vem mais um afeminado Peta invadir comentario alheio Uiiiiiiii nojentaaaa'
yes;['devolver', 'troco', 'r', 'servico', 'oral', 'fez'];'quando sua me devolver o troco de R  pelo servico oral que ela me fez'
yes;['adinaldo', 'kkkkkkkkkkkk', 'de', 'novo', 'defe', 'cando', 'mortadela'];'Adinaldo kkkkkkkkkkkk De novo defe cando mortadela'
yes;['nao', 'junior', 'soares', 'defequei', 'uns', 'juniorizinhos', 'soares', 'aqui'];'Nao Junior Soares Defequei uns juniorizinhos soares aqui'
yes;['todos', 'nordeste', 'sempre', 'bandidos', 'estao', 'todos', 'sudeste'];'Todos com o nordeste sempre os bandidos estao todos no sudeste'
no;['ceis', 'tao', 'tudo', 'dano', 'buesta', 'cai', 'ano'];'ceis tao tudo e dano buesta cai esse ano'
yes;['esse', 'bofe', 'joao', 'paulo', 'alem', 'ser', 'lindo', 'deve', 'ter', 'paulo', 'maravilhoso', 'noizinhas', 'mengao', 'amamos', 'srnsomos', 'rabudas', 'negao', 'dcm', 'diametro', 'crfcheirinho', 'r', 'fedida'];'Esse BOFE do Joao Paulo alem de ser LINDO deve ter um PAUlo MARAVILHOSO Noizinhas do MENGAO amamos SRNSomos Rabudas Negao  dcm DIAMETRO CRFCheirinho R Fedida'
yes;['noizinhas', 'mengao', 'urubu', 'chama', 'nku', 'jogos', 'neste', 'ano', 'contra', 'bofes', 'outros', 'times', 'devemos', 'levar', 'nku', 'deixar', 'nku', 'por', 'favor', 'devemos', 'fazer', 'srnsomos', 'rabudas', 'negao', 'dcm', 'diametro', 'crfcheirinho', 'r', 'fedida'];'NOIZINHAS do MENGAO temos um URUBU que se chama NKU para os jogos neste ano contra os BOFES dos outros times devemos levar NKU ou deixar NKU Por favor o que devemos fazer SRNSomos Rabudas Negao  dcm DIAMETRO CRFCheirinho R Fedida'
no;['mais', 'umo', 'povinho', 'idota'];'Mais umo povinho idota'
yes;['menor', 'fica', 'piroka', 'quanto', 'metade', 'ja', 'ta', 'dentro', 'docusso', 'mae'];'Menor fica minha piroka quanto mais da metade ja ta dentro docusso da sua mae'
yes;['enquanto', 'issoo', 'palmerda', 'bi', 'rebaixado', 'continua', 'mundial', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkk'];'Enquanto issoO Palmerda bi rebaixado continua sem mundial Kkkkkkkkkkkkkkkkkkkkkkkkkkkkk'
no;['cabra', 'frouxo'];'Cabra frouxo'
no;['arregao'];'Arregao'
no;['faltou', 'opcao', 'ele', 'virou', 'homem'];'Faltou uma opcao Ele virou homem'
yes;['vai', 'procurar', 'pra', 'mamar', 'freddie', 'mercury', 'e', 'melhor', 'saber', 'fazer', 'rubroneca'];'Vai procurar uma pra mamar Freddie Mercury E o melhor que saber fazer rubroneca'
yes;['velho', 'babao', 'falar', 'asneiras', 'pagina'];'Velho babao para de falar asneiras na nossa pagina'
yes;['sonha', 'boneca'];'Sonha boneca'
yes;['aa', 'tricoletes', 'estao', 'descontroladas'];'Aa que isso  as tricoletes estao descontroladas'
yes;['rubronecas'];'RUBRONECAS'
yes;['vai', 'retocar', 'maquiagem', 'tricolete', 'o', 'frufru', 'nao', 'come', 'ninguem', 'comido'];'Vai retocar a maquiagem tricolete O frufru nao come ninguem ele e comido '
yes;['idolo', 'do', 'fudinense', 'e', 'serie', 'b', 'teve', 'que', 'entrar', 'na', 'justicao', 'pra', 'nao', 'cair'];'IDOLO DO FUDINENSE E SERIE B TEVE QUE ENTRAR NA JUSTICAO PRA NAO CAIR'
yes;['as', 'rosquinhas', 'tricoletes', 'estao', 'ardendo', 'causa', 'conca', 'pode'];'As rosquinhas das tricoletes estao ardendo por causa do Conca Pode   '
yes;['dorzinha', 'cotovelo', 'coisa', 'florzinha', 'einmimimimi'];'Dorzinha de cotovelo e coisa de florzinha einMimimimi '
yes;['as', 'florzinhas', 'ficaram', 'chateadas', 'kkkkkkkkkkkkkkkkkkkkkkkk'];'As Florzinhas ficaram chateadas KKKKKKKKKKKKKKKKKKKKKKKK'
yes;['mulambos', 'subornadores', 'paguem', 'serie', 'b'];'Mulambos subornadores paguem a Serie B'
yes;['meigos', 'sao', 'cheiroso', 'nao', 'fedem', 'urubu'];'Meigos eles sao mas cheiroso nao Fedem a Urubu'
yes;['eu', 'quero', 'ver', 'abel', 'brucututreinando', 'time', 'bonequinhasnao', 'vai', 'certo'];'Eu quero ver o Abel brucututreinando esse time de bonequinhasnao vai da certo '
no;['paulo', 'cid', 'mata', 'baratas', 'assinar', 'contrato', 'mes', 'ja', 'recebe', 'salario', 'integral', 'vc', 'acha', 'vem', 'china', 'fra', 'vai', 'ficar', 'meses', 'receber', 'nao', 'acredite', 'tudo', 'diretoria', 'fala', 'inocente'];'Paulo cid mata baratas quando ele assinar o contrato depois de um mes ja recebe o salario integral ou vc acha que ele vem da china para o fra e vai ficar  meses sem receber Nao acredite em tudo que sua diretoria fala inocente'
no;['diretoria', 'transparente', 'nao', 'mente', 'igual', 'voces', 'nao', 'tudo', 'q', 'flamengo', 'fala', 'concreto', 'fato', 'credibilidade'];'minha diretoria e transparente e nao mente igual a  de voces nao tudo q o flamengo fala e concreto e fato tem credibilidade'
no;['so', 'queria', 'dizer', 'po', 'arroz', 'maquiagem', 'ha', 'antes', 'esqueca', 'paguem', 'series', 'b'];'so queria dizer que   po de arroz e maquiagem    sem mais  ha e antes que eu me esqueca paguem as series b  '
no;['se', 'empresa', 'concorrente', 'oferecesse', 'super', 'contrato', 'trabalho', 'voce', 'trocaria', 'empresa', 'quanta', 'gente', 'hipocrita', 'nessa', 'torcida', 'fluminense', 'aff'];'Se a empresa concorrente da sua te oferecesse um super contrato de trabalho voce trocaria de empresa Quanta gente hipocrita nessa torcida do fluminense aff'
no;['so', 've', 'lado', 'historia', 'voce', 'se', 'to', 'vida', 'ganha', 'ganhando', 'quase', 'milhoes', 'mes', 'durante', 'anos', 'culpa', 'fluminense', 'pq', 'nao', 'nada', 'antes', 'disso', 'eu', 'sinceramente', 'jogava', 'ate', 'graca', 'essa', 'obrigacao', 'a', 'melhor', 'forma', 'retribui', 'vida', 'boa', 'ganhou', 'gracas', 'fluminense', 'o', 'mil', 'perto', 'tudo', 'ja', 'ganhou', 'isso', 'chama', 'ganancia', 'mercenario', 'nao', 'idolo'];'So ve um lado da historia voce Se eu to com a vida ganha ganhando quase  milhoes por mes durante  anos por culpa do Fluminense pq ele nao era nada antes disso Eu sinceramente jogava ate  de graca Essa era a obrigacao dele A melhor forma de retribui essa vida boa que ele ganhou gracas ao Fluminense O que e  mil perto de tudo que ja ganhou  Isso se chama ganancia mercenario nao e idolo'
yes;['kkkkkkkk', 'com', 'uns', 'caras', 'desses', 'quem', 'quer', 'jogar', 'no', 'fudinense'];'KKKKKKKK COM UNS CARAS DESSES QUEM QUER JOGAR NO FUDINENSE '
no;['bbcas', 'serie', 'c', 'vcs', 'nao', 'saben', 'separar', 'quantos', 'trocaram', 'lado', 'epoca', 'doval', 'trocas', 'fla', 'x', 'flu', 'vasco', 'x', 'bota', 'jogadores', 'marcaram', 'epoca', 'historias', 'vcs', 'sao', 'eternos', 'serie', 'c'];'Bbcas serie c vcs nao saben Separar quantos trocaram de lado epoca de doval dos trocas Fla x flu vasco x bota Jogadores marcaram epoca e historias Vcs sao eternos serie c '
yes;['a', 'calcinha', 'mae', 'ja', 'tirei', 'faz', 'tempo', 'facilidade', 'pergunta', 'pra'];'A calcinha da tua mae ja tirei faz tempo e com facilidade pergunta pra ela'
no;['desde', 'contribua', 'gente', 'levante', 'taca', 'ta', 'boa', 'flamengo', 'so', 'vai', 'pagar', 'comecar', 'jogar'];'desde que ele contribua e a gente levante a taca ta de boa o flamengo so vai pagar quando ele comecar a jogar mesmo'
no;['maycon', 'ate', 'admito', 'negocio', 'si', 'bom', 'fla', 'atualmente', 'nao', 'acredito', 'nenhuma', 'duas', 'coisas', 'va', 'jogar', 'bem', 'fla', 'levante', 'alguma', 'taca', 'ano', 'kkkkk'];'Maycon ate admito que o negocio em si foi bom para o Fla mas atualmente nao acredito em nenhuma das duas coisas nem que ele va jogar bem e nem que o Fla levante alguma taca esse ano kkkkk'
no;['rafael', 'dois', 'finalistas', 'libertadores', 'ano', 'passado', 'um', 'titular', 'selecao', 'equatoriana', 'outro', 'futuro', 'camisa', 'selecao', 'ambos', 'ja', 'sondados', 'clubes', 'europa', 'quem', 'vai', 'dar', 'certo', 'conquinha', 'anos', 'todo', 'bichado', 'kkkkkkkk'];'Rafael dois finalistas da Libertadores do ano passado Um deles titular da selecao Equatoriana o outro futuro camisa  da selecao Ambos ja sondados por clubes da Europa Quem vai dar certo mesmo e o Conquinha com  anos e todo bichado kkkkkkkk'
yes;['estao', 'melando', 'calcinhas', 'tricoflorzinhas'];'estao melando as calcinhas as tricoflorzinhas'
no;['comparacao', 'nexo', 'tyson', 'passou', 'quanto', 'tempo', 'auge', 'pra', 'chegar', 'fazer', 'sabes', 'motivo', 'tyson', 'mito', 'infelizmente', 'perdeu', 'fim', 'carreira'];'Comparacao sem nexo Tyson passou quanto tempo no auge pra chegar a fazer isso e tu sabes o motivo  Tyson e um mito que infelizmente se perdeu no fim de carreira'
no;['nao', 'entendi', 'comparacao', 'tyson', 'nunca', 'exemplo', 'pra', 'nada', 'menos', 'ambito', 'psicologico'];'Nao entendi essa comparacao o Tyson nunca foi um exemplo pra nada muito menos no ambito psicologico'
no;['sempre', 'disseram', 'ronda', 'nunca', 'pegou', 'adversaria', 'verdade', 'qdo', 'pegou', 'alguem', 'bate', 'forte', 'afinou', 'vivia', 'correndo', 'ciborg', 'pq', 'sabia', 'ia', 'perder', 'vezes', 'medo', 'apanhar', 'sim', 'parar', 'lucrar'];'sempre disseram que a ronda nunca pegou uma adversaria de verdade qdo pegou alguem que bate forte mesmo afinou ela vivia correndo da ciborg pq sabia que ia perder as vezes nem e medo de apanhar e sim de parar de lucrar '
no;['mas', 'nao', 'parou', 'lucrar', 'perdendo', 'inclusive', 'nessa', 'ultima', 'valor', 'total', 'valor', 'pago', 'so', 'pra'];'Mas ela nao parou de lucrar perdendo inclusive nessa ultima do valor total  foi o valor pago so pra ela'
no;['imperador', 'balela', 'entao', 'outras', 'nao', 'sao', 'adversarios', 'verdade', 'e', 'dissesse', 'anderson', 'silva', 'nunca', 'pegou', 'oponente', 'verdae', 'pegou', 'bom', 'wrestling', 'perdeu', 'duas'];'Imperador isso e balela Entao as outras nao sao adversarios de verdade E o mesmo que eu dissesse que Anderson Silva nunca pegou oponente de verdae quando pegou um bom wrestling perdeu duas '
no;['e', 'so', 'colocam', 'pra', 'pegar', 'novas', 'safras', 'ai', 'q', 'surra', 'pior', 'ainda', 'luta', 'nao', 'passa', 'round', 'podia', 'colocar', 'contra', 'semiaposentados', 'pra', 'ver', 'alguma', 'chance'];'E so colocam ele pra pegar as novas safras ai e q a surra e pior ainda essa luta nao passa nem do o round podia colocar ele contra os semiaposentados pra ver se tinha alguma chance'
no;['na', 'categoria', 'so', 'tj', 'chance', 'consideravel', 'cruz', 'tambem', 'menos', 'entanto', 'ainda', 'apostaria', 'cody', 'ja', 'contra', 'aldo', 'nao', 'favorito', 'aldo', 'usaria', 'bem', 'jabs', 'low', 'kicks', 'faria', 'luta', 'estrategica'];'Na categoria so TJ tem chance consideravel Cruz tambem mas menos no entanto ainda apostaria em Cody Ja contra Aldo ele nao seria o favorito Aldo usaria  bem os jabs e os low kicks e faria uma luta estrategica'
no;['a', 'historia', 'desse', 'cara', 'moleque', 'subiu', 'octagon', 'pra', 'receber', 'cinturao', 'louca', 'o', 'cara', 'pode', 'ate', 'ser', 'sangue', 'olho', 'fez', 'pra', 'ajudar', 'moleque', 'nao', 'qualquer', 'faz'];'A historia desse cara com o moleque que subiu no octagon pra receber o cinturao e muito louca O cara pode ate ser sangue no olho mas o que ele fez pra ajudar o moleque nao e qualquer um que faz'
no;['nao', 'afoito', 'nao', 'contra', 'cruz', 'paciente', 'atraindoo', 'trocacao', 'franca', 'so', 'deu', 'blitz', 'contra', 'adversarios', 'anteriores', 'contra', 'grande', 'confianca', 'nao', 'motivo', 'botaria', 'dormir'];'Nao e afoito nao Contra o Cruz foi muito paciente atraindoo para trocacao franca So deu blitz contra os adversarios anteriores contra quem tinha grande confianca nao sem motivo de que botaria para dormir'
no;['vich', 'todo', 'evento', 'ta', 'caindo', 'luta', 'card', 'principal', 'ta', 'hora', 'dana', 'comecar', 'ter', 'substitutos', 'pra', 'tipo', 'd', 'situacao', 'q', 'faz', 'tempo', 'q', 'ja', 'deixou', 'ser', 'inusitada'];'Vich todo evento ta caindo luta do card principal  Ta na hora do Dana comecar a ter substitutos pra esse tipo d situacao q faz tempo q ja deixou de ser inusitada  '
no;['cruz', 'so', 'agilidade', 'poder', 'nocaute', 'zero', 'cody', 'veio', 'preparado', 'levou'];'Cruz so tem agilidade mesmo poder de nocaute zero o Cody veio muito mais preparado por isso levou essa'
no;['meus', 'caros', 'amigos', 'enigmaticosnao', 'deveriam', 'comparalo', 'tyson', 'tyson', 'grande', 'mito', 'boxe', 'deixou', 'desejar', 'lado', 'pessoal', 'entao', 'nao', 'bom', 'lado', 'pessoal', 'profissional', 'cara', 'nao', 'completo', 'chequei', 'nesse', 'raciocinio', 'assistindo', 'faustao'];'Meus caros amigos enigmaticosNao deveriam comparalo ao Tyson Tyson e um grande mito do boxe  mas que deixou a desejar no lado pessoal  Entao se nao e bom no lado pessoal ou no profissional o cara nao e completo Chequei nesse raciocinio assistindo o Faustao       '
yes;['ele', 'chamava', 'pra', 'atras', 'escola', 'sentava', 'garotos', 'kkkk'];'Ele chamava pra atras da escola e sentava nos garotos kkkk'
no;['jhalim', 'rabei', 'ate', 'fiquei', 'assustado', 'comecei', 'ler', 'comentario', 'pensei', 'connorlevava', 'meninos', 'tras', 'escola', 'dava', 'bunda', 'kkkkkkk'];'Jhalim Rabei ate fiquei assustado comecei a ler seu comentario pensei que ele Connorlevava os meninos para tras da escola e dava a bunda para eles KKKKKKK'
no;['irmao', 'honorato', 'sempre', 'falando', 'verdades', 'agindo', 'razao', 'inves', 'emocao', 'diferente', 'tupims', 'te', 'amo', 'lindo'];'Irmao Honorato sempre falando verdades e agindo com a razao ao inves da emocao diferente dos tupims Te amo seu lindo'
